asin,n_rows,n_unique,min_label,max_label
B07QV155VX,9,1,False,False
B07QV4FZX8,106,1,False,False
B07QV68GCD,22,1,False,False
B07QVM1XP1,17,1,False,False
B07QVPT6T2,337,1,False,False
B07QVWZ1HM,127,1,True,True
B07QVXT98X,36,1,True,True
B07QW28Z6G,36,1,False,False
B07QW5QDHB,13,1,False,False
B07QWB2K3L,15,1,False,False
B07QWJG68W,288,1,False,False
B07QXQGQNS,1,1,False,False
B07QXT717K,200,1,True,True
B07QXVR329,11,1,False,False
B07QY5F7HC,62,1,True,True
B07QYFR421,12,1,False,False
B07QYQFTCH,3,1,False,False
B07QZC83GS,57,1,True,True
B07QZMNDT2,114,1,False,False
B07QZPDRW8,23,1,True,True
B07QZPLVKL,24,1,False,False
B07QZPNP2J,166,1,False,False
B07QZX67RX,65,1,True,True
B07R1HCP2C,5,1,False,False
B07R1J6CQ6,22,1,True,True
B07R1XMCKH,42,1,False,False
B07R3CPJR9,5,1,True,True
B07R3K253H,224,1,False,False
B07R3S8CBJ,104,1,False,False
B07R476VS8,9,1,False,False
B07R48VP3D,245,1,False,False
B07R4MY1L2,93,1,True,True
B07R4NND99,148,1,False,False
B07R5FG818,231,1,False,False
B07R5YH7YN,272,1,False,False
B07R65Q9X7,112,1,True,True
B07R6LLCP1,22,1,True,True
B07R6MDRMJ,38,1,False,False
B07R6W31BT,28,1,True,True
B07R7KKWVH,73,1,True,True
B07R7LC8DJ,660,1,True,True
B07R7PCCT9,223,1,False,False
B07R7V2WNY,6,1,False,False
B07R822DQW,60,1,False,False
B07R8T1DFH,15,1,True,True
B07R8XZB83,17,1,True,True
B07R9QV1HC,42,1,True,True
B07R9RLR11,141,1,False,False
B07R9RY2WT,278,1,True,True
B07R9SK9H8,5,1,False,False
B07R9VNL32,23,1,False,False
B07R9YVRH5,43,1,True,True
B07R9ZR45J,67,1,False,False
B07RBNBGMZ,147,1,False,False
B07RBRD4LD,10,1,False,False
B07RDJ3L6M,153,1,True,True
B07RDLMTWP,75,1,True,True
B07RDMJZN2,7,1,False,False
B07RDQHXDF,63,1,True,True
B07RF2MKNP,2,1,False,False
B07RF8PQ1R,14,1,True,True
B07RG6QXRP,34,1,False,False
B07RGGCJB4,202,1,False,False
B07RGND8XW,134,1,False,False
B07RGTJBY7,103,1,False,False
B07RGTV4DX,57,1,True,True
B07RHNZKRL,262,1,False,False
B07RHPXT5K,144,1,False,False
B07RHSBYWC,57,1,False,False
B07RHW5T9V,61,1,True,True
B07RHXK3J4,45,1,False,False
B07RHYN1ZZ,113,1,False,False
B07RJB55V1,32,1,False,False
B07RJCXT56,12,1,False,False
B07RJG81FS,10,1,False,False
B07RJPBLVJ,16,1,False,False
B07RJT3TK1,50,1,True,True
B07RJYZHN1,254,1,False,False
B07RK1RW15,206,1,False,False
B07RL1T35R,4,1,True,True
B07RL2LY1M,179,1,False,False
B07RL3SY2K,35,1,True,True
B07RL6VPWP,99,1,False,False
B07RLGFHF1,40,1,False,False
B07RLPW1GH,65,1,True,True
B07RLWTQDQ,9,1,False,False
B07RLYF79G,19,1,True,True
B07RLZWKCW,90,1,False,False
B07RM5JYDS,190,1,True,True
B07RM687SV,47,1,False,False
B07RMTBQJ8,37,1,True,True
B07RMZWTR5,8,1,False,False
B07RNG24XN,10,1,False,False
B07RNKQXJN,10,1,False,False
B07RP2HMR8,28,1,False,False
B07RPDQD9Y,21,1,True,True
B07RPM8FGZ,43,1,False,False
B07RPWVYJV,29,1,False,False
B07RQ44ZTX,59,1,True,True
B07RQRPM2H,38,1,False,False
B07RQS3T45,14,1,False,False
B07RQXQNGN,51,1,True,True
B07RQYBYS8,127,1,True,True
B07RRXWRKL,144,1,False,False
B07RS2NV9J,141,1,True,True
B07RSRWVX9,69,1,True,True
B07RT5DZ2Y,46,1,False,False
B07RT5SDR4,46,1,False,False
B07RTJGRNS,14,1,False,False
B07RTWKQ7P,161,1,True,True
B07RV1CB6L,72,1,True,True
B07RV6HBJZ,35,1,True,True
B07RV6W3WH,164,1,True,True
B07RVFW5H7,142,1,False,False
B07RWNK1PT,4,1,False,False
B07RWZ6GHP,10,1,True,True
B07RX3JWSB,46,1,False,False
B07RXH5BC7,9,1,False,False
B07RXJGHML,217,1,True,True
B07RXK93YZ,243,1,True,True
B07RXL4ZPS,10,1,True,True
B07RXQ8ZCB,100,1,True,True
B07RY7RX93,268,1,False,False
B07RYF665N,108,1,False,False
B07RYK4SJT,22,1,False,False
B07RYQ2DD7,129,1,True,True
B07RZ3VDBV,13,1,True,True
B07RZ44W7X,84,1,True,True
B07RZ4N9QN,166,1,False,False
B07RZ6MPL2,9,1,False,False
B07RZCFCDD,49,1,True,True
B07RZSBSHJ,328,1,True,True
B07RZW8B2F,251,1,True,True
B07RZWKJ12,120,1,True,True
B07RZXKRKW,5,1,False,False
B07RZYSL1Q,21,1,False,False
B07S1CX21W,230,1,True,True
B07S1W15YD,42,1,True,True
B07S21D7K4,58,1,False,False
B07S2D5VTQ,164,1,False,False
B07S2TF877,14,1,False,False
B07S32BFZZ,56,1,False,False
B07S32TB5X,52,1,False,False
B07S367T9Y,3,1,True,True
B07S37LLPJ,186,1,True,True
B07S3TXD9H,46,1,False,False
B07S3XHMP1,36,1,False,False
B07S5HSJRG,31,1,True,True
B07S5YSCJ7,27,1,False,False
B07S5ZNV37,11,1,False,False
B07S62B96W,60,1,True,True
B07S72HCWG,33,1,False,False
B07S773WGT,1,1,True,True
B07S7DVT33,1274,1,False,False
B07S7S5G7B,35,1,True,True
B07S7WCN2J,18,1,True,True
B07S7YKNG8,41,1,False,False
B07S88MM6X,23,1,False,False
B07S8MJV2Y,36,1,False,False
B07S8TBBWJ,81,1,False,False
B07S939V8K,21,1,False,False
B07S9QJPPW,147,1,True,True
B07S9QSZCZ,56,1,False,False
B07S9VV9Y1,144,1,False,False
B07S9ZZ4HC,7,1,False,False
B07SB59XYZ,8,1,True,True
B07SB739KC,23,1,False,False
B07SBDW1ZB,17,1,True,True
B07SBM5TZH,168,1,True,True
B07SBSYMDD,48,1,False,False
B07SBVR2MB,51,1,True,True
B07SCXTQJR,42,1,False,False
B07SCZLYDR,111,1,False,False
B07SD3L9HR,82,1,True,True
B07SDQD21N,104,1,True,True
B07SDS14TH,18,1,False,False
B07SFLN62C,3,1,False,False
B07SFTZ5YT,125,1,True,True
B07SG5V4MD,4,1,True,True
B07SG8TJ8G,10,1,False,False
B07SGCPGP3,87,1,False,False
B07SGD72PX,150,1,False,False
B07SH14BSL,12,1,False,False
B07SH49HBZ,8,1,False,False
B07SHBQY7Z,469,1,True,True
B07SHLS639,245,1,True,True
B07SJ3YT7Y,2,1,False,False
B07SJSPGPP,95,1,False,False
B07SJWB7SF,35,1,True,True
B07SKNGJR7,60,1,True,True
B07SL4NSS1,92,1,True,True
B07SLQ4DM5,31,1,True,True
B07SLQX19Z,120,1,False,False
B07SLR4SKQ,112,1,True,True
B07SMLRBDV,49,1,False,False
B07SNSZ1PK,128,1,True,True
B07SPVFHTW,9,1,False,False
B07SPXXZ57,13,1,False,False
B07SQ1816H,1,1,True,True
B07SQ3P9JN,2,1,False,False
B07SQ7HFGN,14,1,False,False
B07SQ7Q98S,14,1,False,False
B07SQCGQY9,42,1,False,False
B07SQDJKTW,31,1,False,False
B07SQWZBHK,4,1,False,False
B07SQXTJBR,138,1,True,True
B07SQYCQL4,103,1,True,True
B07SR1TGXX,50,1,False,False
B07SR28BGS,2,1,False,False
B07SRS2QBR,4,1,False,False
B07SRS8RQ4,13,1,True,True
B07SS9F3CK,15,1,False,False
B07SS9K2QC,17,1,True,True
B07SSRG3FH,72,1,False,False
B07STT927R,23,1,False,False
B07SV5MGDB,144,1,True,True
B07SVT5NMQ,15,1,True,True
B07SVY9SZ8,9,1,True,True
B07SW36N8H,54,1,True,True
B07SX3GWMV,41,1,False,False
B07SX6GSM7,15,1,True,True
B07SX8JJF5,19,1,True,True
B07SYLNLSB,45,1,True,True
B07SYP8W6Z,24,1,False,False
B07SZD5VXR,1,1,False,False
B07SZKDK9X,312,1,True,True
B07SZLT23D,39,1,True,True
B07SZLZC3G,19,1,False,False
B07SZMZFPX,49,1,False,False
B07T17YH1T,684,1,True,True
B07T17ZNG7,17,1,False,False
B07T1HSLFY,38,1,False,False
B07T1Q53J1,72,1,False,False
B07T1Q5KRD,124,1,True,True
B07T1QGR72,3,1,True,True
B07T2H1JWG,19,1,False,False
B07T2H8K6R,103,1,False,False
B07T2MF9ZJ,460,1,False,False
B07T2YLV5T,42,1,False,False
B07T326DPF,15,1,True,True
B07T3D3TQR,26,1,True,True
B07T4443KB,55,1,False,False
B07T4LGXC6,20,1,False,False
B07T4PC6HK,4,1,False,False
B07T4XVTYZ,56,1,True,True
B07T587QML,19,1,True,True
B07T59SVVS,15,1,True,True
B07T5D2LTG,123,1,False,False
B07T5FGFVQ,40,1,False,False
B07T65ZHS4,18,1,False,False
B07T6D8J26,61,1,True,True
B07T72D5ZF,4,1,False,False
B07T7D2ZX5,12,1,True,True
B07T7D3ZHV,100,1,True,True
B07T7M8PW1,23,1,True,True
B07T7Z3VHQ,6,1,False,False
B07T82MYZY,30,1,True,True
B07T8424W6,52,1,True,True
B07T88GCMY,45,1,True,True
B07T8JBLFV,115,1,True,True
B07T8LXPSS,239,1,False,False
B07T8TRBNQ,317,1,True,True
B07T946DLT,22,1,True,True
B07T97HC2R,88,1,True,True
B07T9H6GR5,29,1,True,True
B07T9QHM88,5,1,True,True
B07T9YDBX1,1,1,False,False
B07TB1NG2Q,31,1,True,True
B07TB5DLDT,10,1,False,False
B07TBMT9L5,8,1,False,False
B07TBYNT3L,41,1,True,True
B07TBZZXDV,13,1,False,False
B07TC2M2WK,244,1,False,False
B07TC3JFJB,91,1,True,True
B07TCS6PSY,14,1,True,True
B07TD4NX6G,71,1,True,True
B07TD56DRC,5,1,True,True
B07TDHHH2Z,53,1,False,False
B07TF4H2XH,375,1,True,True
B07TF8N6GH,95,1,True,True
B07TFD6SQ8,8,1,False,False
B07TFHMBZN,137,1,False,False
B07TFKB7GD,45,1,False,False
B07TH3NCT9,116,1,True,True
B07THJ5FQS,7,1,False,False
B07THYJRHY,5,1,False,False
B07TJDS27J,6,1,True,True
B07TJVXNHX,74,1,True,True
B07TJX7Z44,243,1,False,False
B07TJY3TPX,17,1,True,True
B07TKHVH76,131,1,False,False
B07TKLMJ2X,31,1,True,True
B07TL8NX9W,43,1,False,False
B07TLCBKJK,31,1,True,True
B07TLM55HQ,19,1,False,False
B07TLQFTHT,176,1,False,False
B07TLST6SJ,275,1,True,True
B07TMF6YDS,6,1,False,False
B07TMMTDVJ,15,1,False,False
B07TMPYHH6,10,1,True,True
B07TNHV8SN,56,1,False,False
B07TNS3D4X,92,1,True,True
B07TNZ3X8C,205,1,True,True
B07TP6SCWR,18,1,True,True
B07TP7VC5J,19,1,True,True
B07TQ4ZBZ4,177,1,False,False
B07TQLGGBR,93,1,False,False
B07TRVZZCS,1,1,True,True
B07TS27V2X,56,1,False,False
B07TS4NZT7,75,1,True,True
B07TS5RYML,95,1,True,True
B07TT61RWD,96,1,False,False
B07TT82LDJ,103,1,True,True
B07TT98B1J,31,1,False,False
B07TTBGBYJ,88,1,True,True
B07TTCSP86,182,1,False,False
B07TTFFFKZ,164,1,False,False
B07TTLXG7Q,16,1,False,False
B07TV2CDWR,10,1,False,False
B07TV5BCVW,185,1,True,True
B07TVBJCBG,12,1,False,False
B07TVBWNJ2,6,1,False,False
B07TVHTJXQ,37,1,False,False
B07TVSQF5S,12,1,False,False
B07TWFK7JW,307,1,False,False
B07TWK6Z6N,76,1,True,True
B07TWQPN7W,359,1,True,True
B07TX4WWJF,22,1,False,False
B07TXF6CGB,34,1,True,True
B07TXFS13R,71,1,True,True
B07TXHBZZM,38,1,True,True
B07TXJKDNF,1,1,False,False
B07TXNL5VH,18,1,True,True
B07TXVP3VD,1,1,False,False
B07TY42R8Z,15,1,True,True
B07TYKK7B9,64,1,False,False
B07TYM9573,34,1,True,True
B07TYTYJDJ,193,1,False,False
B07TYWBGRH,1,1,False,False
B07TYWCFRK,44,1,True,True
B07TYZ2S1K,96,1,False,False
B07TYZRGHF,106,1,True,True
B07TZ4FL9Z,271,1,True,True
B07TZM4ZWW,13,1,True,True
B07TZNKK5Z,29,1,False,False
B07V1GRDH8,39,1,False,False
B07V1MKD8S,10,1,True,True
B07V26RPFV,198,1,True,True
B07V2HKR3V,236,1,False,False
B07V2KRF49,5,1,False,False
B07V2MLVQH,26,1,True,True
B07V2STMZB,67,1,False,False
B07V2XQMBC,49,1,False,False
B07V2YBQN1,972,1,True,True
B07V313R86,74,1,False,False
B07V32P2S2,88,1,True,True
B07V34RGQB,37,1,True,True
B07V35K6YD,57,1,False,False
B07V3C2GZL,4,1,False,False
B07V3D6P7Y,6,1,False,False
B07V3H62CL,37,1,True,True
B07V3K49CT,109,1,True,True
B07V3VF4HF,12,1,False,False
B07V49M46Z,29,1,False,False
B07V4BVL99,85,1,True,True
B07V513K4V,66,1,True,True
B07V5GZZH4,24,1,False,False
B07V5X5ZK1,106,1,False,False
B07V5XKC2M,11,1,False,False
B07V6F4QC7,45,1,False,False
B07V6FKHMX,306,1,True,True
B07V6M2M2Z,113,1,True,True
B07V6PD75X,12,1,False,False
B07V6X7DW1,96,1,True,True
B07V7222WD,35,1,False,False
B07V7CRTTR,34,1,True,True
B07V7VJ5GB,9,1,True,True
B07V7Z4JZJ,9,1,False,False
B07V85S878,20,1,True,True
B07V8GSY9X,23,1,True,True
B07V8K3NH8,37,1,True,True
B07V9FLC46,2,1,False,False
B07V9L6FBC,18,1,True,True
B07VB2C8N9,620,1,True,True
B07VBDKZJ1,34,1,False,False
B07VBDZKZZ,44,1,True,True
B07VBHQ8P6,115,1,True,True
B07VBJP5MJ,66,1,True,True
B07VBLF524,27,1,False,False
B07VC5GHMW,16,1,False,False
B07VC7CGVQ,73,1,False,False
B07VC83MX1,42,1,True,True
B07VCBS6D5,80,1,True,True
B07VCN7234,36,1,True,True
B07VCRJ9ZM,182,1,True,True
B07VCXJ4VF,226,1,True,True
B07VD1X9VB,48,1,True,True
B07VD5VCJW,100,1,True,True
B07VDFZ978,18,1,True,True
B07VDH6Q4V,9,1,False,False
B07VDRJ8DK,28,1,False,False
B07VDSF1X3,62,1,True,True
B07VF89949,36,1,True,True
B07VFH641Z,103,1,True,True
B07VFLKZ3G,14,1,False,False
B07VFLM1N8,57,1,True,True
B07VFNFWD4,80,1,True,True
B07VFT1Z4P,71,1,True,True
B07VGDXW81,22,1,True,True
B07VGJDGKZ,158,1,True,True
B07VGJS45M,46,1,True,True
B07VGPSJV3,18,1,False,False
B07VGQ133Z,10,1,False,False
B07VGQFL2G,48,1,False,False
B07VGQPW7F,11,1,False,False
B07VGVZ8NH,108,1,False,False
B07VHCJ33Z,121,1,True,True
B07VHM97RL,4,1,False,False
B07VHMWL7C,7,1,False,False
B07VHPN5VH,24,1,True,True
B07VJ3K4XP,66,1,False,False
B07VJ496T6,274,1,True,True
B07VJ5VX3S,15,1,True,True
B07VJLH3KX,18,1,False,False
B07VJLL42V,7,1,False,False
B07VJMTTST,315,1,True,True
B07VJNQZFQ,198,1,True,True
B07VJWX4K4,21,1,False,False
B07VJYRLK8,84,1,False,False
B07VK1SFG2,22,1,False,False
B07VK5J944,694,1,True,True
B07VK6TJ79,459,1,False,False
B07VK7N27X,80,1,True,True
B07VL15R8Z,28,1,True,True
B07VL1668Q,151,1,True,True
B07VL2RJ27,8,1,False,False
B07VL7GNL4,12,1,True,True
B07VL7Q78S,104,1,True,True
B07VL7XYY6,52,1,False,False
B07VL8K56P,298,1,True,True
B07VLFZH8G,67,1,False,False
B07VLG7LRV,89,1,True,True
B07VLL899M,8,1,False,False
B07VLQ31HC,3,1,False,False
B07VML4KL6,9,1,False,False
B07VMRQHV5,192,1,True,True
B07VN67CNB,20,1,False,False
B07VNFQKR8,5,1,False,False
B07VNKQR15,277,1,False,False
B07VNW7FPZ,32,1,False,False
B07VNX5V26,19,1,False,False
B07VPCK8C2,18,1,False,False
B07VPMTWMC,116,1,False,False
B07VPNLLM5,132,1,False,False
B07VQ77QNM,11,1,False,False
B07VQ7VT28,183,1,True,True
B07VQFJ48Z,34,1,True,True
B07VQH1YCW,9,1,False,False
B07VQP5M7P,29,1,False,False
B07VQR5MPN,158,1,False,False
B07VQT4HR2,132,1,False,False
B07VR45Y4N,24,1,True,True
B07VRBB5YC,70,1,True,True
B07VRLMVY2,112,1,True,True
B07VRNC8R9,3,1,False,False
B07VRNF72J,97,1,True,True
B07VS26SL9,12,1,False,False
B07VS2BDGF,20,1,False,False
B07VSF9WS9,70,1,False,False
B07VSMKYY7,63,1,True,True
B07VSYL8TB,19,1,True,True
B07VT4NRVX,6,1,True,True
B07VT5KTLC,12,1,False,False
B07VT5ZCK5,61,1,False,False
B07VTPJRGS,155,1,True,True
B07VVFWT1M,118,1,True,True
B07VVG7H19,5,1,False,False
B07VVK2RZS,99,1,True,True
B07VVQ8K7P,35,1,False,False
B07VW62TLT,85,1,True,True
B07VW8TPSB,31,1,True,True
B07VWB716R,716,1,True,True
B07VWHTW65,3,1,False,False
B07VWK5W96,51,1,True,True
B07VWNRLRX,28,1,True,True
B07VWPGSN5,37,1,False,False
B07VWRR7CW,272,1,True,True
B07VXNGDLJ,427,1,False,False
B07VYJ6JCD,144,1,False,False
B07VYS278H,13,1,True,True
B07VZ7S6CQ,5,1,False,False
B07VZBBC9K,115,1,True,True
B07VZFQQHD,24,1,False,False
B07VZLYY3Q,57,1,True,True
B07VZM7RN7,342,1,False,False
B07VZYXNWC,63,1,True,True
B07W11GTYF,98,1,True,True
B07W124YGK,26,1,False,False
B07W1FKRD1,4,1,True,True
B07W1WZ93C,27,1,False,False
B07W1XZ8NV,42,1,True,True
B07W2154Y4,105,1,False,False
B07W21G2NK,48,1,False,False
B07W372LBL,177,1,False,False
B07W3LZK7Y,22,1,False,False
B07W3VKG2F,3,1,True,True
B07W423P5C,24,1,True,True
B07W46QV5J,144,1,True,True
B07W47RDJS,112,1,True,True
B07W4G88Q2,49,1,True,True
B07W4H5116,194,1,True,True
B07W4HQ1L2,501,1,False,False
B07W4JGNBS,233,1,True,True
B07W4KP1WN,78,1,True,True
B07W4Q9SZX,13,1,True,True
B07W4YF8HY,47,1,False,False
B07W4YMVQJ,27,1,True,True
B07W575TZQ,17,1,True,True
B07W59TTB7,2,1,True,True
B07W5HMSG3,27,1,False,False
B07W5MB6HX,108,1,True,True
B07W5SL5KS,86,1,True,True
B07W5VC5S2,56,1,True,True
B07W5WKSMP,14,1,False,False
B07W6F48QX,13,1,False,False
B07W6KQR87,73,1,False,False
B07W6MHFFV,129,1,True,True
B07W6NF7MZ,8,1,False,False
B07W6SPBGK,21,1,False,False
B07W6SR11N,25,1,True,True
B07W6XQN7Z,2,1,True,True
B07W7CVF3J,50,1,False,False
B07W7KV5DM,70,1,True,True
B07W83ZFZM,1,1,False,False
B07W8C89SZ,43,1,False,False
B07W8F3X8W,79,1,True,True
B07W8FH6X6,12,1,True,True
B07W8FP3JS,75,1,True,True
B07W8SL65G,59,1,True,True
B07W8TQ2QL,43,1,True,True
B07W8V9TCQ,85,1,True,True
B07W8XXBR2,36,1,False,False
B07W96YXQY,177,1,False,False
B07W97LWL7,202,1,True,True
B07W9HMZD2,2,1,False,False
B07W9K6SZD,6,1,False,False
B07WC4PQJ5,104,1,True,True
B07WC57LJ2,546,1,True,True
B07WC8S774,13,1,True,True
B07WC8TH8T,43,1,True,True
B07WCH8L5R,246,1,False,False
B07WCPY8N1,30,1,False,False
B07WCVG4D6,160,1,True,True
B07WCW92Y6,91,1,True,True
B07WD872MQ,8,1,False,False
B07WD9RG5D,35,1,True,True
B07WDH78RK,23,1,True,True
B07WDKBM9P,147,1,True,True
B07WDNG8DY,2,1,False,False
B07WDQCCM8,30,1,True,True
B07WDQF73N,16,1,False,False
B07WDRD583,34,1,False,False
B07WDWCTGW,304,1,True,True
B07WF779F6,102,1,True,True
B07WF7TVRZ,72,1,True,True
B07WFGBGWP,138,1,False,False
B07WFNDTRG,13,1,True,True
B07WFS7MJG,152,1,True,True
B07WFV59WD,17,1,True,True
B07WFXVPZC,251,1,True,True
B07WFYTLCK,27,1,False,False
B07WG3BB13,13,1,False,False
B07WG58LP2,2,1,False,False
B07WG5C8Z3,21,1,False,False
B07WGN94RV,5,1,True,True
B07WGV3CS4,19,1,True,True
B07WH4Y1G2,100,1,False,False
B07WHGCT5Q,85,1,True,True
B07WHGZLK8,248,1,True,True
B07WHL2XLZ,174,1,False,False
B07WHLFGXX,6,1,False,False
B07WHY5DBT,723,1,True,True
B07WJ7S74Q,9,1,True,True
B07WJL6CFZ,48,1,True,True
B07WJXGHG8,14,1,False,False
B07WJY5P1V,46,1,False,False
B07WK5DYDP,362,1,True,True
B07WK85KSW,202,1,True,True
B07WKDQHVQ,17,1,True,True
B07WKL3DSF,68,1,False,False
B07WLC5JC8,31,1,False,False
B07WLD8P5V,31,1,True,True
B07WLQ7DYC,10,1,True,True
B07WMQ39W1,3,1,True,True
B07WMQNYZM,23,1,True,True
B07WMRJP8R,108,1,False,False
B07WMVCSTJ,96,1,False,False
B07WMXNRZ2,104,1,False,False
B07WN2F77W,214,1,True,True
B07WNF4TS7,60,1,False,False
B07WNFM8LS,5,1,True,True
B07WNH8267,200,1,True,True
B07WNK3JVY,28,1,False,False
B07WNLB96L,14,1,False,False
B07WP4Z3KX,38,1,False,False
B07WPBD5PQ,33,1,True,True
B07WPCSJR3,158,1,False,False
B07WPCXL5H,103,1,False,False
B07WPSL955,150,1,False,False
B07WPVBNR3,29,1,False,False
B07WPX8TTC,25,1,True,True
B07WQX47YJ,62,1,True,True
B07WR6QV8G,25,1,False,False
B07WR9R399,27,1,False,False
B07WRQZD3C,17,1,True,True
B07WRTGHSN,24,1,False,False
B07WRVKCVV,12,1,True,True
B07WS4XS76,52,1,True,True
B07WS59SP4,32,1,False,False
B07WSL9MY4,22,1,False,False
B07WSRK9G7,27,1,False,False
B07WSTBBM3,37,1,True,True
B07WT7C65V,412,1,True,True
B07WT7SYPZ,45,1,False,False
B07WT8HYNR,34,1,True,True
B07WTCS9VK,6,1,True,True
B07WTDKQZD,53,1,False,False
B07WTPCVH2,38,1,True,True
B07WTYFZQ8,149,1,False,False
B07WV6LT2X,174,1,True,True
B07WVT6Y7F,16,1,False,False
B07WVWFJFM,19,1,True,True
B07WVXLSFR,86,1,False,False
B07WW339NR,104,1,True,True
B07WWG151L,1095,1,False,False
B07WX5DG7T,58,1,False,False
B07WX7ZF31,111,1,False,False
B07WXH2VSQ,55,1,True,True
B07WYGR91H,149,1,False,False
B07WYXMMMC,31,1,True,True
B07WYYNBR4,3,1,True,True
B07WYYWDTW,147,1,True,True
B07WZD7JGL,33,1,False,False
B07WZHS8JZ,47,1,False,False
B07WZQQC24,56,1,True,True
B07WZT3X5J,15,1,False,False
B07X1GYDVR,10,1,False,False
B07X1H2R65,15,1,True,True
B07X1R8QYB,16,1,True,True
B07X1RV55D,71,1,True,True
B07X1VP6BC,7,1,False,False
B07X1X3D5S,5,1,True,True
B07X1XV3K2,5,1,False,False
B07X2M8KTR,182,1,False,False
B07X2XGVKB,6,1,False,False
B07X34VB58,22,1,True,True
B07X39PQ6Y,20,1,False,False
B07X3CG922,34,1,False,False
B07X3QWS23,13,1,False,False
B07X41JXJ7,19,1,False,False
B07X42FKBZ,73,1,True,True
B07X46Z944,112,1,True,True
B07X4W7YLL,8,1,False,False
B07X4ZYR5Q,5,1,False,False
B07X5221N1,1,1,False,False
B07X598X6V,8,1,True,True
B07X5J7JGS,21,1,False,False
B07X6CPC29,50,1,True,True
B07X6CXMBV,16,1,False,False
B07X6T9NCB,42,1,False,False
B07X75PWNN,9,1,False,False
B07X87P5JR,171,1,True,True
B07X8FDC1P,47,1,True,True
B07X8FY9WH,22,1,False,False
B07X8V3SLM,157,1,False,False
B07X8X611W,20,1,False,False
B07X8ZMXQZ,22,1,True,True
B07X9MC4FG,110,1,False,False
B07X9TNKQP,12,1,True,True
B07X9X169X,1,1,True,True
B07XB3N7XD,25,1,False,False
B07XBCX8TH,2,1,False,False
B07XBGKJT4,55,1,True,True
B07XBZQ8MV,28,1,False,False
B07XCBLMXR,44,1,True,True
B07XCCCFRF,66,1,True,True
B07XCGTVYD,30,1,True,True
B07XCLF624,100,1,False,False
B07XCMGHWK,27,1,True,True
B07XCNXY4N,317,1,True,True
B07XCV8K1C,59,1,True,True
B07XCVXJBL,10,1,False,False
B07XCWRF4S,3,1,True,True
B07XCWST8Q,51,1,True,True
B07XCZCZPY,146,1,True,True
B07XD3NCKT,162,1,True,True
B07XD7M544,60,1,True,True
B07XDBLQJ2,3,1,True,True
B07XDGVDFW,156,1,True,True
B07XDH13DM,337,1,True,True
B07XDM7B3Z,7,1,True,True
B07XDQX7P3,263,1,True,True
B07XF2RB3H,245,1,True,True
B07XF5489G,106,1,False,False
B07XFMCH51,1,1,False,False
B07XG2XNP8,25,1,True,True
B07XG4DMYG,6,1,True,True
B07XG4T14Q,38,1,True,True
B07XG6HQT3,54,1,True,True
B07XG7FBDW,28,1,True,True
B07XG9BQP8,80,1,True,True
B07XGC17SL,42,1,True,True
B07XGJ6Y2F,168,1,False,False
B07XGJNTYC,112,1,True,True
B07XGK4QYM,2,1,True,True
B07XH15196,101,1,False,False
B07XHKN8QL,506,1,True,True
B07XHKWDJM,97,1,False,False
B07XJ42NRV,49,1,True,True
B07XJBTNBM,24,1,True,True
B07XJMKVP4,308,1,True,True
B07XJNFJZT,4,1,True,True
B07XJPQTFV,2,1,True,True
B07XJT1S81,11,1,True,True
B07XK19GH1,104,1,True,True
B07XK2X71N,11,1,False,False
B07XK897RN,10,1,False,False
B07XKJ3L59,121,1,True,True
B07XKRMTCM,28,1,True,True
B07XKSLTJ4,9,1,True,True
B07XLHRZVT,1,1,False,False
B07XLMKXLM,145,1,True,True
B07XLQWP63,67,1,False,False
B07XLVB8PD,51,1,False,False
B07XM3MBKK,73,1,True,True
B07XM7XTCM,288,1,True,True
B07XMBS2P7,22,1,True,True
B07XMLH8CM,12,1,True,True
B07XNJ4T3Z,1,1,False,False
B07XNTCYXL,77,1,True,True
B07XNVL96M,22,1,True,True
B07XNW2NR4,39,1,True,True
B07XP1B2WS,11,1,False,False
B07XP1MN29,218,1,True,True
B07XP24CN7,50,1,False,False
B07XP7G4X7,3,1,True,True
B07XPK3ZPS,46,1,False,False
B07XPW42L4,43,1,True,True
B07XQ17Z91,44,1,False,False
B07XQ67WBS,116,1,True,True
B07XQ8L9ZW,72,1,False,False
B07XQD9WZ8,183,1,True,True
B07XQY66JM,47,1,True,True
B07XQYTYCW,29,1,True,True
B07XQZ4TF3,26,1,True,True
B07XR1HZDP,14,1,True,True
B07XR78RKK,21,1,False,False
B07XRGNGPF,124,1,True,True
B07XRH35W8,32,1,False,False
B07XRXR3ZC,22,1,False,False
B07XSX6DX8,31,1,False,False
B07XSZQB4S,2,1,False,False
B07XT5PJ5D,70,1,False,False
B07XT7YFMS,12,1,True,True
B07XVHZ78H,71,1,True,True
B07XVP23G5,43,1,True,True
B07XX3R1ZF,82,1,True,True
B07XXK9TGG,95,1,True,True
B07XXMD42T,24,1,False,False
B07XXSDDYL,21,1,True,True
B07XXSV7XP,62,1,True,True
B07XXXRMKX,112,1,True,True
B07XXYQ9Y3,76,1,True,True
B07XXZ1XGW,16,1,True,True
B07XY2122N,31,1,False,False
B07XY5P8CC,9,1,True,True
B07XYBDCNP,45,1,True,True
B07XYNKLSJ,328,1,True,True
B07XYQN82F,17,1,False,False
B07XYRS7KR,30,1,True,True
B07XYVWDCK,96,1,True,True
